0,1,2,3,4,5,6,7,8,9,10
13513,5525,12642,10148,5597,6356,1464,6180,12577,6310,352
13514,1717,12179,7268,5612,14346,13280,9520,13554,15251,15838
13515,2718,2275,14897,12855,10047,4474,15078,13044,8623,16122
13516,14335,11907,2258,7103,15628,9047,13756,7609,2662,8263
13517,11236,6084,4752,2622,9296,10348,15240,4264,9726,11883
13518,14587,14450,6669,9244,9049,7571,11586,15376,14499,6441
13519,7666,10928,5190,2470,8629,15104,15876,3205,4694,6146
13520,9387,11384,12245,5728,314,13460,8769,4061,11437,11447
13521,4434,14864,12122,14210,12420,9603,2925,8368,13574,2557
13522,3258,15357,2967,11268,15579,8054,5197,13627,8064,5404
13523,2057,7670,617,11137,9961,6619,876,9334,6603,2932
13524,4459,5021,13627,15715,481,7793,12192,446,14843,3431
13525,5832,10624,14156,45,6346,2498,13379,14684,11770,1207
13526,11712,8714,11954,13471,7209,12779,6348,8427,8535,13363
13527,8567,9413,10710,2127,1397,8561,4339,5794,1389,3458
13528,6166,5173,146,14018,9197,6321,10606,6246,9366,14800
13529,1198,3015,3772,5795,6375,14307,12654,1493,15458,1900
13530,10180,1333,13731,10889,11800,6239,8708,3899,8553,13716
13531,251,10240,14731,67,2824,644,13178,7446,467,5562
13532,13736,5962,1384,8560,1632,13080,5886,705,2242,6598
13533,7883,13193,1983,9165,4588,15384,717,4301,13095,3602
13534,7581,13872,8263,10482,7103,10216,8124,11907,5493,13782
13535,13697,1856,15672,14731,5562,12165,1927,3820,461,6312
13536,6987,912,12458,10027,6431,9550,9145,12582,1675,10314
13537,1790,14120,13321,2119,9577,3673,12122,12960,5959,4336
13538,3997,14677,7964,11188,10410,7660,10653,7849,6931,15626
13539,4481,2846,7561,7963,1375,12232,15427,498,16111,12720
13540,10756,7442,3444,8238,9195,341,3505,11842,6366,9345
13541,8470,1900,8309,277,12605,7177,7998,6659,3808,9603
13542,8148,14066,2304,153,6568,4837,4331,605,2562,9914
13543,6074,9846,12151,3051,6591,13970,10549,6568,140,7571
13544,626,10023,6315,9937,10378,11867,14301,10254,14471,15827
13545,9118,7531,9884,7277,8202,7276,7545,6307,5177,1226
13546,2818,6744,756,9213,2928,15727,13349,2932,4658,876
13547,4490,7994,13020,14234,9490,15853,8718,4464,7606,11395
13548,12248,7477,13888,15846,10754,14622,14726,3340,14538,14412
13549,13788,4526,15675,12946,10083,4448,8291,3771,14301,14049
13550,6947,13510,8999,15525,6917,14966,15825,7570,12445,12365
13551,12645,2574,1747,5210,14499,4489,6225,2432,9632,3283
13552,1328,11607,12311,1427,14098,16070,13694,2955,13655,2964
13553,9,14488,11845,8318,944,956,15621,14321,1604,11810
13554,5792,9321,13280,13098,14874,13514,12527,8327,14213,8072
13555,4213,724,109,3299,10647,9362,11213,10768,8585,14822
13556,14301,12212,7648,1847,15730,7354,15286,13184,13730,2222
13557,9661,6617,2227,14590,6891,13324,3402,5910,15206,15749
13558,11775,15333,10872,10277,3108,6650,12263,5950,13383,12129
13559,11546,1365,593,4451,10644,3504,9022,6764,2832,2958
13560,7192,16039,5522,9466,13757,2144,15522,1088,16093,15500
13561,6878,11916,15762,3047,14987,2087,4061,12311,6475,15784
13562,2050,559,9277,8722,1921,9941,511,112,4337,6141
13563,1279,6771,4401,8734,14760,10135,38,10630,10532,14920
13564,4199,3744,7497,10793,2617,14026,3611,2449,15658,5525
13565,5812,11882,314,4678,10110,7365,10578,9245,1175,1581
13566,10296,8299,1725,12434,14006,614,1793,4411,5279,5826
13567,12384,15028,11515,5527,2664,2640,8033,667,827,3463
13568,6430,12810,14287,14283,2541,15637,8055,8939,6494,8513
13569,1422,13931,3481,6892,13553,6283,11845,1701,7115,11107
13570,11648,8912,3410,15505,15060,13666,9726,14368,6051,7802
13571,3352,4007,891,6857,10804,11077,3858,94,3655,8486
13572,11857,10800,2669,11808,11855,11389,7317,13281,5428,453
13573,15365,5990,15666,7555,2859,14196,16036,4505,6964,8624
13574,2925,2448,3830,9673,5598,14717,11328,11972,16038,10847
13575,3410,12607,15436,15505,11648,13517,6084,14944,15878,5954
13576,7554,4711,14675,9775,11966,2582,846,13984,10240,6987
13577,9260,3180,8118,6043,2937,9178,6841,2615,11312,14589
13578,12490,11655,14833,14499,6593,15412,6669,8829,11703,13518
13579,13843,1918,7341,15508,10754,464,13124,7028,14253,639
13580,4437,1856,15555,8779,6018,2044,6200,6518,13104,4095
13581,12890,12930,9117,12995,15627,9449,8784,7128,6846,8907
13582,11385,1346,8500,4617,7400,2826,12889,12419,3840,765
13583,6865,7128,6409,10485,5937,12930,434,1108,14688,6636
13584,11496,7928,8532,6087,6290,7123,6786,8064,11678,15440
13585,9214,7093,12762,2480,5045,14208,2058,9845,13960,10489
13586,10049,14669,5250,12176,9313,5147,9438,10450,11461,12195
13587,4145,8415,8485,493,4913,597,7483,1306,13533,12468
13588,8688,1548,11798,8569,7543,11363,8694,4007,3015,14281
13589,9710,12737,9793,9542,13928,3772,15767,924,5208,9705
13590,5991,13301,7462,11196,3499,15381,685,15699,1985,13606
13591,1751,5821,10486,13744,347,11461,6580,771,15575,7801
13592,1403,14621,2021,12606,5854,15938,10166,6386,10165,10971
13593,13138,14610,4796,7774,15143,10237,15938,12796,14271,9636
13594,3968,3394,1401,2372,1005,2163,4431,1703,2193,11348
13595,9089,4554,5805,9474,13277,13344,9819,11939,5025,11216
13596,13445,14154,6549,1103,8537,5323,12768,13934,3337,15152
13597,12774,12804,12773,140,1795,4028,10126,9205,6457,6967
13598,1130,11129,8212,2465,2114,5986,6895,5502,10116,610
13599,2797,13093,8317,6215,7001,12340,14833,2032,9024,13761
13600,8263,4619,7268,11907,926,8379,12179,4990,13159,6286
13601,4987,8288,1693,13479,4160,3027,10402,4725,9407,7233
13602,11824,10092,1163,11875,3833,10875,9508,11905,8052,12291
13603,3489,4457,14451,10397,6568,10974,3915,13102,4957,3413
13604,5519,13772,8119,13705,3604,3927,6277,6045,10802,12884
13605,15232,2022,4347,16113,8527,54,10216,12886,6148,14991
13606,6666,5586,6245,3754,11836,615,6954,7352,57,3170
13607,8369,9573,4591,507,8348,9182,13350,14468,5579,9298
13608,13405,9409,6871,16110,11870,10417,15439,8168,8558,3127
13609,6483,1061,3092,13595,11467,7987,5805,14492,4920,15659
13610,10372,11066,6141,3432,2726,13473,15767,13306,13730,8285
13611,12765,5204,6130,377,9811,5105,6345,15268,8972,8927
13612,8106,9249,16077,8945,9969,7842,12717,11769,12921,10108
13613,8237,5291,10758,6162,7999,3376,11990,8245,6740,5186
13614,8627,6602,4042,106,13751,3330,1484,4638,13047,14083
13615,14750,10851,13447,3479,3042,7765,9724,591,1534,6989
13616,11744,3766,7885,9562,3300,8623,12028,4981,11466,2621
13617,3006,13191,7653,15032,12444,4242,4427,10221,307,9897
13618,4202,14831,11722,9036,876,6938,15237,14350,2932,4240
13619,4618,9759,912,3649,5623,13770,1855,10792,13839,2166
13620,9407,1722,6258,14840,15919,5472,7985,274,7767,4987
13621,7112,4515,1984,655,9506,9700,9738,9631,778,9470
13622,14481,6916,16038,10944,1364,11371,4486,14515,8727,15949
13623,6576,7611,8591,10128,2265,757,5326,3026,12493,7075
13624,11626,12290,2892,8632,8382,5857,3707,4998,7344,15417
13625,414,5899,1106,14116,1534,14439,5315,9420,4887,11214
13626,14091,11626,1522,2042,12988,15437,3710,13682,5051,9928
13627,110,446,481,7793,3362,6810,1525,13275,5430,10859
13628,5756,10018,12420,11530,14726,9895,1333,11570,8946,8465
13629,10005,2743,13216,12217,1665,4983,5416,12580,1467,2328
13630,8708,12313,16125,1732,11860,137,13716,7663,632,14726
13631,2043,2951,2469,7661,8777,14970,4587,3694,529,9980
13632,11879,6277,2900,1670,10556,5567,1608,7418,12902,4137
13633,13649,2394,5578,7120,14586,7701,14664,9508,6845,15321
13634,7827,12686,10303,2006,2595,5611,9004,8891,9151,1380
13635,13766,7706,4949,9255,12687,6574,15728,10027,3923,14268
13636,7991,6504,161,8959,3545,10065,9874,4216,9526,4009
13637,11985,3924,9635,8001,7948,526,246,10934,4247,13651
13638,15601,11248,13898,15060,15128,5372,2337,15406,660,4646
13639,15427,7316,13763,4421,7072,1375,6141,9011,9645,7644
13640,8041,14427,7087,12553,24,2176,8446,3951,8112,6527
13641,5854,9421,1747,4489,6593,9734,6225,11655,4225,15938
13642,15296,12050,10417,8949,1414,3645,11945,6521,7105,10243
13643,5279,2594,12208,6606,66,12146,427,7053,8134,5493
13644,6780,447,57,5832,8493,12039,12817,7635,14488,1932
13645,5891,3510,1434,3235,7162,3870,2714,2743,8501,16070
13646,10404,3528,2868,13355,11252,1680,13699,16116,7653,11263
13647,7574,14938,13625,13716,12406,1106,11963,7854,10180,3779
13648,7441,14418,1778,12752,12181,8398,8234,8795,12709,13242
13649,2394,13633,7701,7120,8492,15321,14586,6235,9966,9115
13650,10865,10401,9770,10639,13184,2731,4448,12554,14213,12654
13651,8943,8930,3924,10270,15272,5252,57,4545,13595,13344
13652,1799,1897,12028,1154,3585,4585,5911,15709,1106,15225
13653,3389,10333,9274,9586,2900,6564,8619,12975,1795,15727
13654,14177,2951,6758,2469,11739,2226,14894,2278,12887,13144
13655,6368,14203,15279,9642,1502,12521,2589,16081,9243,5689
13656,16,7590,7224,14518,305,3704,817,5415,1595,1505
13657,11674,13004,15,3458,10152,1160,12785,12314,5371,5495
13658,8790,4923,841,3360,789,13703,1724,8536,5138,179
13659,5910,12022,2898,8712,15245,15102,1508,3252,4072,5070
13660,2955,772,14248,6834,4236,8798,10808,15628,4148,13782
13661,11251,7105,9329,2587,4579,5034,7088,11493,4698,14131
13662,13051,6845,14586,2045,2394,5674,6235,7438,3225,12020
13663,12259,2011,6608,6949,16113,15342,14630,8527,11033,1267
13664,4268,11134,13918,9036,15773,15237,10442,6938,8731,617
13665,11745,8271,13163,14139,11119,9164,11501,3222,13420,5446
13666,15505,3410,15436,5954,6572,2500,14847,5627,8008,2399
13667,11152,14014,8310,5429,2491,10842,15633,9093,1048,2465
13668,16113,9123,3461,14203,4646,6738,593,4887,2511,5292
13669,13926,8472,5970,7802,13387,9164,9560,10584,7449,8748
13670,9901,1540,12211,15479,12096,6928,11810,15181,14321,15282
13671,3830,16006,15575,14094,15263,14049,11180,4703,15108,11011
13672,11232,10987,8749,4043,2174,5858,2649,432,295,4627
13673,3222,8271,13738,1100,14959,15433,1681,1155,1237,9674
13674,7440,5503,7952,11017,1074,12165,3510,5891,731,995
13675,3422,2423,6972,2763,10734,3630,278,921,13499,1904
13676,5507,9906,5277,15001,12618,15450,11522,3468,4678,8560
13677,1106,7648,1534,2275,11045,13305,14131,15330,15967,14369
13678,2719,2967,3949,8947,528,8064,5816,4433,13522,2040
13679,15312,6323,15660,1714,11109,12099,51,2946,7230,3944
13680,7304,3376,3060,6162,10758,8237,7999,5291,5557,9657
13681,7170,12874,13308,13478,14062,9049,5902,14462,12075,12282
13682,5540,11384,14091,4635,4210,10837,14356,10964,13107,1929
13683,14531,5627,11016,11266,1960,8121,605,313,777,13806
13684,14989,4595,9628,4961,6056,11557,743,2260,8024,8811
13685,7748,11740,1135,911,13,14598,14346,6158,5029,5078
13686,1834,4541,4092,11392,6243,9386,4445,15044,7398,14753
13687,3581,5526,2863,7325,398,13694,8838,933,3583,15226
13688,10591,6091,406,94,3655,15420,618,6857,3119,7848
13689,2659,1719,5559,11304,9771,10947,14447,4561,12466,8490
13690,12044,1141,11437,4323,54,11522,2154,7983,4678,15336
13691,9766,3782,4808,5547,5425,7686,3754,149,9965,11693
13692,5855,15030,8840,8681,15129,10949,3222,10153,3236,5624
13693,12432,11238,4133,2060,13122,6391,3770,12133,9436,727
13694,15555,12217,5526,3581,15279,2363,8798,555,12828,5652
13695,992,11688,9881,5818,9553,5305,12776,537,11128,9670
13696,4433,16054,6016,9313,13442,11081,10241,10827,15498,5767
13697,13535,1269,7911,11168,1856,14768,14124,16011,15491,6385
13698,9875,13696,14759,9199,9469,14412,4356,3895,10183,8651
13699,6876,13005,7653,16116,7874,2868,11263,13812,10404,11252
13700,7976,9184,15609,125,3534,15238,14052,7995,5538,5347
13701,14641,15540,7923,9727,2718,10847,8405,14039,5459,13787
13702,2015,13892,10083,2220,2214,15304,4448,14574,4386,6058
13703,4923,841,4253,1468,802,3472,1945,561,13054,179
13704,7566,1692,13266,7326,4731,1606,4091,7010,6971,9810
13705,6277,5519,13772,6080,15024,13156,7991,13604,4240,16107
13706,5483,12535,15579,13117,8102,11268,13420,1250,2925,6786
13707,14698,12861,9800,4827,14204,10756,6623,12302,15799,6024
13708,2454,6974,7322,12192,6019,12535,3383,13324,3069,14909
13709,9320,6508,3654,574,4842,3674,7299,12466,2659,472
13710,2321,13357,3602,9165,1983,5348,13533,13425,7883,14854
13711,1158,15148,2808,15208,4077,1340,5389,7442,6022,1488
13712,2173,15321,9395,5910,8064,2105,8397,6065,5624,7120
13713,10708,6978,6354,1201,15356,2692,12525,4015,21,5935
13714,2562,13047,6587,12748,10895,4876,14083,11266,12970,13035
13715,4014,705,1541,9399,6873,4501,3433,10463,15336,11818
13716,12180,4150,1938,1333,1376,11860,7663,12794,8708,13647
13717,12283,2611,12813,11836,11782,15978,7780,2947,8901,5015
13718,5624,4466,240,12662,4265,1250,6065,15503,2173,13420
13719,14793,5303,9301,11742,9831,5759,12175,4741,6500,15986
13720,15800,8022,11608,12320,13971,4883,4958,10918,6780,2387
13721,3984,7683,9562,6701,15954,5456,12116,8478,12028,15225
13722,1970,13077,11497,3477,1489,12271,5197,1507,8133,1038
13723,7315,2384,2186,16096,14256,11525,10067,7992,11526,11498
13724,15287,10470,13117,15607,11457,15219,15475,2257,8413,6998
13725,4568,9459,9075,2117,3102,3688,4372,8608,9890,6254
13726,15480,13788,11559,13184,6296,4547,14816,15263,15107,3467
13727,5738,6824,6887,3965,4372,15797,8314,1364,13892,2448
13728,3762,15260,3069,13708,3540,3622,12689,9428,4931,10495
13729,11571,2819,15978,2492,6924,10344,4419,13146,9082,9116
13730,6923,13556,12212,4448,7841,15730,9410,15723,8236,10307
13731,15132,13530,14938,4907,10180,15264,15730,11321,11978,4927
13732,8713,4033,972,8906,60,10309,14849,6348,8460,2857
13733,3569,8489,5281,5022,3692,5887,10753,504,1351,12424
13734,15496,15184,15781,1017,826,3851,3455,2237,12383,4103
13735,15243,10344,11412,537,13625,9034,414,7915,6927,2334
13736,10841,9609,2242,8984,5826,13455,15941,6179,8973,11403
13737,4975,3440,5700,7971,10742,13868,8800,15297,11003,4413
13738,3222,15201,1237,13673,8814,11745,12592,3624,8271,9404
13739,9057,15739,14095,199,2408,15344,15402,981,7964,2295
13740,15483,9243,545,14227,7009,5843,3566,15827,10090,1326
13741,12841,10856,8826,14842,13356,8831,15290,15371,5176,6418
13742,6320,8828,4977,11200,12983,7206,14378,6974,10284,5215
13743,11238,699,6391,927,2850,10581,8086,4206,3510,12745
13744,16032,10486,11454,771,9438,13591,12195,7801,15575,11461
13745,11455,6327,13772,3604,6045,3998,16107,13705,13064,5660
13746,9309,988,10804,14918,13146,10393,7380,13571,9393,12287
13747,11470,12055,10449,14950,6486,5251,466,8390,8179,8043
13748,3646,11480,12357,2875,10103,8917,8690,13841,2217,15098
13749,972,627,3244,10198,2017,14844,8713,11619,575,3367
13750,6741,952,1524,3693,511,3781,11435,12670,6403,11205
13751,12721,14442,8301,7905,1288,12054,8473,15547,3266,3355
13752,8736,14647,6870,2129,2266,1579,8923,6192,5378,12156
13753,11569,14152,10085,3180,12653,5668,3688,13352,3102,12857
13754,5400,13278,2921,10617,4637,6943,6772,1289,12024,6184
13755,10254,10767,11697,7707,8734,13960,7717,8139,15431,10141
13756,2258,4619,4219,2219,13860,9242,14919,6776,14017,15251
13757,1088,8835,12153,6570,800,3400,3103,11546,11250,4917
13758,10971,12224,14719,2021,3283,10166,7605,6386,10415,12402
13759,5461,9102,13019,6158,560,4071,7402,7048,7900,11318
13760,3156,9159,6043,7961,7307,4476,16069,11474,13119,1414
13761,6494,14747,12340,5726,13112,180,11942,6669,8363,15811
13762,68,121,5,10703,103,15186,3615,11293,5961,9804
13763,12228,14412,15313,2732,2975,14732,1751,5147,13441,15472
13764,10215,14720,9243,3791,16028,1502,12287,11032,14296,10457
13765,13185,9409,11188,15565,10685,6296,6682,15492,15439,10243
13766,9255,11098,7003,7346,13693,1906,4330,14665,5067,9131
13767,6864,3503,2133,1478,11494,14026,11049,8517,4546,5741
13768,11268,13275,7843,10873,11480,7928,12342,2786,10717,10695
13769,7425,15559,1899,1443,15355,12134,4600,12070,7830,4191
13770,7280,5974,10148,10390,14026,12950,13839,10072,9360,541
13771,10003,2889,9622,7538,5285,4009,13233,15049,6503,7720
13772,3604,3927,14933,5660,6045,9334,13705,13604,6277,15380
13773,7477,10233,13779,9287,8402,6132,9361,15606,14896,11456
13774,4019,15177,14412,15791,15472,1537,3895,13821,5644,15884
13775,9284,16101,14061,6047,14179,9576,16094,15982,15778,7372
13776,11781,15207,10612,13075,14279,7875,14425,6470,6504,605
13777,14428,8986,11110,4440,11357,4498,4627,12981,704,487
13778,12399,7860,9337,5157,13189,10891,11546,555,15596,1472
13779,7477,14635,9146,8660,1971,12501,13427,418,15606,612
13780,959,3001,3446,485,370,962,564,812,542,4449
13781,6795,329,13264,144,11882,5765,12092,8769,1409,9387
13782,8808,3863,9767,5389,3952,11617,5619,13811,15649,1659
13783,14221,4584,3252,13473,498,16127,7672,9437,9952,14957
13784,8964,5405,9049,14587,10687,5902,13308,3415,12494,6441
13785,4262,5391,2419,6738,7539,4577,10645,6990,5292,5044
13786,13906,2926,3993,11291,12039,14718,7263,1409,9928,15723
13787,4572,15674,9245,2718,13515,12093,11162,5390,2275,15078
13788,13184,10028,9999,14816,11458,15675,3771,4448,15473,13549
13789,7245,12814,2801,9538,7777,15125,8137,560,4262,11815
13790,13861,5310,13687,776,9200,516,14887,15616,2455,3730
13791,3966,1913,14748,8443,11465,397,4554,4759,261,4718
13792,2148,8447,6916,12287,537,14307,12217,5803,6476,1093
13793,11835,14139,11853,12592,13665,13224,10566,11745,1637,6668
13794,548,5081,3507,5055,1017,8711,2068,10456,9604,2237
13795,10509,14957,7672,7114,12052,15267,13133,379,2913,6763
13796,12163,8888,8405,13931,13405,8538,13351,14636,1984,2678
13797,3290,9602,2346,10853,2557,7088,14094,7841,9329,7736
13798,1007,1053,1912,1382,5502,1130,8212,3982,6895,2114
13799,11957,9611,2709,4812,2473,8718,4735,7101,6061,3963
13800,4526,15170,6240,12111,8834,10586,7958,9603,2263,10717
13801,9245,15487,11609,12766,1141,1093,7328,3730,16024,555
13802,8408,284,15548,13940,3895,15884,6241,5100,8907,9449
13803,329,144,14307,398,8480,257,1989,6598,8848,13264
13804,9589,12928,8684,12365,12299,13630,10284,4361,1709,10569
13805,5260,4589,3541,5026,7894,2020,11866,7251,11233,5262
13806,10549,8426,7174,14066,16013,10752,12884,8003,11813,13604
13807,3863,9749,16113,9319,273,3194,5875,3668,4628,5041
13808,16088,9269,13032,14822,5845,526,8079,1111,13227,10934
13809,14024,9662,1485,2572,2149,57,13344,13644,14103,9965
13810,10555,13094,14036,14556,15979,14742,9996,9995,3688,14152
13811,15638,2396,10443,10309,15649,12956,3661,4490,8808,13782
13812,7874,12993,7773,9256,13699,3031,5997,9929,4063,13005
13813,8339,9687,1237,11652,13738,739,864,15002,15474,11835
13814,4426,6390,9980,2379,8551,11471,12709,11739,2392,14427
13815,10752,10974,15310,7991,4191,5109,1342,13705,3915,15380
13816,14404,5729,2351,12193,601,14297,10889,11321,14300,10584
13817,8273,11306,5875,4362,15422,8263,15419,4474,9612,6
13818,6048,2324,11238,6391,6686,927,13743,699,8203,4690
13819,10566,10828,11800,15000,6239,12706,12639,3899,5135,11835
13820,2113,14492,15125,6260,4010,2525,1236,9988,9242,1121
13821,309,7554,13851,10512,13774,14242,15791,6222,13045,10447
13822,14560,9734,15609,12834,7417,12790,14052,8607,1109,1001
13823,11626,11232,3277,2195,14956,12566,14356,5437,7721,3335
13824,7696,4855,1457,12188,7528,8771,5963,5995,2497,15771
13825,6371,3797,9685,11474,10934,526,7437,3974,1991,7105
13826,1730,8247,2979,14464,1398,1923,11907,12877,3449,8910
13827,15701,6564,8233,14499,3765,11085,14085,11402,8938,12881
13828,2377,5815,11643,11326,12973,3547,2644,6468,6865,12243
13829,7461,1160,15,10152,2940,12973,7675,8583,985,13444
13830,2907,16081,8752,1420,11298,14783,5628,12071,6935,4179
13831,271,10332,2794,15585,10374,5981,14573,172,9823,7913
13832,719,8928,5654,8987,7149,8309,11127,969,277,7934
13833,10814,15237,7824,8381,1004,10442,13664,13618,4268,13125
13834,15543,14126,8546,3495,2259,9768,10589,1403,11469,6568
13835,7414,4153,3139,97,11513,4628,4167,5981,15583,2138
13836,15730,15488,15675,9999,14816,14270,14683,13788,10083,4927
13837,15782,1660,8910,11371,4486,10241,13696,8861,15784,16054
13838,1680,13958,9897,5156,1207,7864,13896,1908,3741,2067
13839,12950,851,3459,264,6310,15027,5412,5419,10148,5770
13840,11092,12195,15789,13591,6580,9438,13873,7806,7591,1751
13841,8749,3624,8073,7206,2196,11200,13306,12248,8712,15098
